Entry	Rhea ID	Organism	Protein names
B5BB85	RHEA:17825	Salmonella paratyphi A (strain AKU_12601)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
B5F0D6	RHEA:17825	Salmonella agona (strain SL483)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
B5FQA0	RHEA:17825	Salmonella dublin (strain CT_02021853)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
B5R3T6	RHEA:17825	Salmonella enteritidis PT4 (strain P125109)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
B5RCN1	RHEA:17825	Salmonella gallinarum (strain 287/91 / NCTC 13346)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
B5XVU8	RHEA:17825	Klebsiella variicola (strain 342) (Klebsiella pneumoniae)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
B5YZU2	RHEA:17825	Escherichia coli O157:H7 (strain EC4115 / EHEC)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
B5ZWT5	RHEA:17825	Rhizobium leguminosarum bv. trifolii (strain WSM2304)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
B6I6T9	RHEA:17825	Escherichia coli (strain SE11)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
B6JMU2	RHEA:17825	Helicobacter pylori (strain P12)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
B7LCE0	RHEA:17825	Escherichia coli (strain 55989 / EAEC)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
B7LL88	RHEA:17825	Escherichia fergusonii (strain ATCC 35469 / DSM 13698 / CCUG 18766 / IAM 14443 / JCM 21226 / LMG 7866 / NBRC 102419 / NCTC 12128 / CDC 0568-73)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
B7M6Q8	RHEA:17825	Escherichia coli O8 (strain IAI1)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
B7MH48	RHEA:17825	Escherichia coli O45:K1 (strain S88 / ExPEC)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
B7MY46	RHEA:17825	Escherichia coli O81 (strain ED1a)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
B7N5Y9	RHEA:17825	Escherichia coli O17:K52:H18 (strain UMN026 / ExPEC)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
B7NPS4	RHEA:17825	Escherichia coli O7:K1 (strain IAI39 / ExPEC)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
B7UG97	RHEA:17825	Escherichia coli O127:H6 (strain E2348/69 / EPEC)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
B7V9H3	RHEA:17825	Pseudomonas aeruginosa (strain LESB58)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
B8GXA8	RHEA:17825	Caulobacter vibrioides (strain NA1000 / CB15N) (Caulobacter crescentus)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
B9J6R6	RHEA:17825	Rhizobium rhizogenes (strain K84 / ATCC BAA-868) (Agrobacterium radiobacter)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
B9JYQ5	RHEA:17825	Gillisella ampelina (strain ATCC BAA-846 / DSM 112012 / S4) (Agrobacterium vitis)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
C0PZD3	RHEA:17825	Salmonella paratyphi C (strain RKS4594)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
C3MBY4	RHEA:17825	Sinorhizobium fredii (strain NBRC 101917 / NGR234)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
C4LCT4	RHEA:17825	Tolumonas auensis (strain DSM 9187 / NBRC 110442 / TA 4)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
C4ZVS5	RHEA:17825	Escherichia coli (strain K12 / MC4100 / BW2952)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
C5BCK8	RHEA:17825	Edwardsiella ictaluri (strain 93-146)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
O25731	RHEA:17825	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
O52720	RHEA:17921	Klebsiella pneumoniae	D-arabinitol 4-dehydrogenase (EC 1.1.1.11)
P0A390	RHEA:18537	Pseudomonas sp. (strain C18)	Salicylaldehyde dehydrogenase (EC 1.2.1.65)
P0A391	RHEA:18537	Pseudomonas putida (Arthrobacter siderocapsulatus)	Salicylaldehyde dehydrogenase (EC 1.2.1.65)
P0CB37	RHEA:17825	Brucella abortus biovar 1 (strain 9-941)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
P17296	RHEA:17337	Cupriavidus necator (Alcaligenes eutrophus) (Ralstonia eutropha)	Metapyrocatechase 2 (MPC) (EC 1.13.11.2) (CatO2ase) (Catechol 2,3-dioxygenase II)
P21908	RHEA:17825	Zymomonas mobilis subsp. mobilis (strain ATCC 31821 / ZM4 / CP4)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
P31003	RHEA:17337	Geobacillus stearothermophilus (Bacillus stearothermophilus)	Metapyrocatechase (MPC) (EC 1.13.11.2) (CatO2ase) (Catechol 2,3-dioxygenase)
P43066	RHEA:17389	Candida albicans (strain WO-1) (Yeast)	D-arabinitol 2-dehydrogenase [ribulose-forming] (ARDH) (EC 1.1.1.250)
P50167	RHEA:17389	Scheffersomyces stipitis (strain ATCC 58785 / CBS 6054 / NBRC 10063 / NRRL Y-11545) (Yeast) (Pichia stipitis)	D-arabinitol 2-dehydrogenase [ribulose-forming] (ARDH) (EC 1.1.1.250)
P58616	RHEA:17825	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
P58617	RHEA:17825	Ralstonia nicotianae (strain ATCC BAA-1114 / GMI1000) (Ralstonia solanacearum)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
P58618	RHEA:17825	Salmonella typhi	Glucokinase (EC 2.7.1.2) (Glucose kinase)
P58619	RHEA:17825	Yersinia pestis	Glucokinase (EC 2.7.1.2) (Glucose kinase)
P58708	RHEA:17921	Ralstonia nicotianae (strain ATCC BAA-1114 / GMI1000) (Ralstonia solanacearum)	D-arabinitol 4-dehydrogenase (EC 1.1.1.11)
P58709	RHEA:17921	Yersinia pestis	D-arabinitol 4-dehydrogenase (EC 1.1.1.11)
P64253	RHEA:17825	Neisseria meningitidis serogroup A / serotype 4A (strain DSM 15465 / Z2491)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
P64254	RHEA:17825	Neisseria meningitidis serogroup B (strain ATCC BAA-335 / MC58)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
Q02PZ9	RHEA:17825	Pseudomonas aeruginosa (strain UCBPP-PA14)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
Q0T2B1	RHEA:17825	Shigella flexneri serotype 5b (strain 8401)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
Q11CB2	RHEA:17825	Chelativorans sp. (strain BNC1)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
Q17YK6	RHEA:17825	Helicobacter acinonychis (strain Sheeba)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
Q1C5Z1	RHEA:17825	Yersinia pestis bv. Antiqua (strain Antiqua)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
Q1CJU5	RHEA:17825	Yersinia pestis bv. Antiqua (strain Nepal516)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
Q1CSG4	RHEA:17825	Helicobacter pylori (strain HPAG1)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
Q1LB18	RHEA:17825	Cupriavidus metallidurans (strain ATCC 43123 / DSM 2839 / NBRC 102507 / CH34) (Ralstonia metallidurans)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
Q1MMY1	RHEA:17825	Rhizobium johnstonii (strain DSM 114642 / LMG 32736 / 3841) (Rhizobium leguminosarum bv. viciae)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
Q1QFN5	RHEA:17825	Nitrobacter hamburgensis (strain DSM 10229 / NCIMB 13809 / X14)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
Q1QZ16	RHEA:17825	Chromohalobacter israelensis (strain ATCC BAA-138 / DSM 3043 / CIP 106854 / NCIMB 13768 / 1H11) (Chromohalobacter salexigens)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
Q21LZ9	RHEA:17825	Saccharophagus degradans (strain 2-40 / ATCC 43961 / DSM 17024)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
Q2KDT9	RHEA:17825	Rhizobium etli (strain ATCC 51251 / DSM 11541 / JCM 21823 / NBRC 15573 / CFN 42)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
Q2P3D0	RHEA:17825	Xanthomonas oryzae pv. oryzae (strain MAFF 311018)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
Q2SPT0	RHEA:17825	Hahella chejuensis (strain KCTC 2396)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
Q2W5F9	RHEA:17825	Paramagnetospirillum magneticum (strain ATCC 700264 / AMB-1) (Magnetospirillum magneticum)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
Q2YJN9	RHEA:17825	Brucella abortus (strain 2308)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
Q31Y83	RHEA:17825	Shigella boydii serotype 4 (strain Sb227)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
Q32DF7	RHEA:17825	Shigella dysenteriae serotype 1 (strain Sd197)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
Q3BTE6	RHEA:17825	Xanthomonas euvesicatoria pv. vesicatoria (strain 85-10) (Xanthomonas campestris pv. vesicatoria)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
Q3MEM9	RHEA:17825	Trichormus variabilis (strain ATCC 29413 / PCC 7937) (Anabaena variabilis)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
Q3YZE4	RHEA:17825	Shigella sonnei (strain Ss046)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
Q46QB2	RHEA:17825	Cupriavidus pinatubonensis (strain JMP 134 / LMG 1197) (Cupriavidus necator (strain JMP 134))	Glucokinase (EC 2.7.1.2) (Glucose kinase)
Q47XU3	RHEA:17825	Colwellia psychrerythraea (strain 34H / ATCC BAA-681) (Vibrio psychroerythus)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
Q4UV84	RHEA:17825	Xanthomonas campestris pv. campestris (strain 8004)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
Q53034	RHEA:17337	Rhodococcus rhodochrous	Metapyrocatechase (MPC) (EC 1.13.11.2) (CatO2ase) (Catechol 2,3-dioxygenase)
Q55855	RHEA:17825	Synechocystis sp. (strain ATCC 27184 / PCC 6803 / Kazusa)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
Q56198	RHEA:17825	Staphylococcus xylosus	Glucokinase (EC 2.7.1.2) (Glucose kinase)
Q57LV0	RHEA:17825	Salmonella choleraesuis (strain SC-B67)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
Q5F8Q0	RHEA:17825	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
Q5H0F2	RHEA:17825	Xanthomonas oryzae pv. oryzae (strain KACC10331 / KXO85)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
Q5P8D4	RHEA:17825	Aromatoleum aromaticum (strain DSM 19018 / LMG 30748 / EbN1) (Azoarcus sp. (strain EbN1))	Glucokinase (EC 2.7.1.2) (Glucose kinase)
Q5PNF2	RHEA:17825	Salmonella paratyphi A (strain ATCC 9150 / SARB42)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
Q5RD71	RHEA:18145	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	Ketohexokinase (EC 2.7.1.3) (Hepatic fructokinase)
Q668N7	RHEA:17825	Yersinia pseudotuberculosis serotype I (strain IP32953)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
Q6D7C4	RHEA:17825	Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672) (Erwinia carotovora subsp. atroseptica)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
Q7N6Y0	RHEA:17825	Photorhabdus laumondii subsp. laumondii (strain DSM 15139 / CIP 105565 / TT01) (Photorhabdus luminescens subsp. laumondii)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
Q83K86	RHEA:17825	Shigella flexneri	Glucokinase (EC 2.7.1.2) (Glucose kinase)
Q87EG6	RHEA:17825	Xylella fastidiosa (strain Temecula1 / ATCC 700964)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
Q8FV09	RHEA:17825	Brucella suis biovar 1 (strain 1330)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
Q8P8U7	RHEA:17825	Xanthomonas campestris pv. campestris (strain ATCC 33913 / DSM 3586 / NCPPB 528 / LMG 568 / P 25)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
Q8PKU2	RHEA:17825	Xanthomonas citri pv. citri (strain 306)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
Q8UIV7	RHEA:17825	Agrobacterium fabrum (strain C58 / ATCC 33970) (Agrobacterium tumefaciens (strain C58))	Glucokinase (EC 2.7.1.2) (Glucose kinase)
Q8YDC6	RHEA:17825	Brucella melitensis biotype 1 (strain ATCC 23456 / CCUG 17765 / NCTC 10094 / 16M)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
Q92T27	RHEA:17825	Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
Q93IM5	RHEA:17825	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
Q98DM2	RHEA:17825	Mesorhizobium japonicum (strain LMG 29417 / CECT 9101 / MAFF 303099) (Mesorhizobium loti (strain MAFF 303099))	Glucokinase (EC 2.7.1.2) (Glucose kinase)
Q9A6N3	RHEA:17825	Caulobacter vibrioides (strain ATCC 19089 / CIP 103742 / CB 15) (Caulobacter crescentus)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
Q9GTW8	RHEA:17825	Trichomonas vaginalis	Probable glucokinase 2 (EC 2.7.1.2) (Glucose kinase 2) (Hexokinase-2)
Q9HZ46	RHEA:17825	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
Q9KCZ4	RHEA:17825	Halalkalibacterium halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) (Bacillus halodurans)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
Q9PEG4	RHEA:17825	Xylella fastidiosa (strain 9a5c)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
Q9ZKB0	RHEA:17825	Helicobacter pylori (strain J99 / ATCC 700824) (Campylobacter pylori J99)	Glucokinase (EC 2.7.1.2) (Glucose kinase)
