Entry	Rhea ID	Organism	Protein names
P75611	RHEA:10508	Mycoplasmoides pneumoniae (strain ATCC 29342 / M129 / Subtype 1) (Mycoplasma pneumoniae)	Transketolase (TK) (EC 2.2.1.1)
P99161	RHEA:10508	Staphylococcus aureus (strain N315)	Transketolase (TK) (EC 2.2.1.1)
Q01578	RHEA:10440	Zymomonas mobilis subsp. mobilis (strain ATCC 31821 / ZM4 / CP4)	Gluconolactonase (EC 3.1.1.17) (D-glucono-delta-lactone lactonohydrolase) [Cleaved into: Gluconolactonase; Gluconolactonase minor isoform]
Q06AA3	RHEA:10440	Sus scrofa (Pig)	Regucalcin (RC) (Gluconolactonase) (GNL) (EC 3.1.1.17) (Senescence marker protein 30) (SMP-30)
Q0QLF3	RHEA:12236	Eubacterium barkeri (Clostridium barkeri)	Nicotinate dehydrogenase small FeS subunit (NDH) (EC 1.17.1.5) (Nicotinic acid hydroxylase small FeS subunit) (NAH)
Q0QLF4	RHEA:12236	Eubacterium barkeri (Clostridium barkeri)	Nicotinate dehydrogenase FAD-subunit (NDH) (EC 1.17.1.5) (Nicotinic acid hydroxylase FAD-subunit) (NAH)
Q12122	RHEA:12929	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	Homocitrate synthase, mitochondrial (HCS) (EC 2.3.3.14)
Q2PFX5	RHEA:10440	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)	Regucalcin (RC) (Gluconolactonase) (GNL) (EC 3.1.1.17) (Senescence marker protein 30) (SMP-30)
Q42675	RHEA:10508	Craterostigma plantagineum (Blue gem) (Torenia plantagineum)	Transketolase 10 (TK) (EC 2.2.1.1)
Q42677	RHEA:10508	Craterostigma plantagineum (Blue gem) (Torenia plantagineum)	Transketolase 7 (TK) (EC 2.2.1.1)
Q43848	RHEA:10508	Solanum tuberosum (Potato)	Transketolase, chloroplastic (TK) (EC 2.2.1.1)
Q46915	RHEA:14573 RHEA:35619	Escherichia coli (strain K12)	Glucarate dehydratase-related protein (GDH-RP) (GlucDRP) (EC 4.2.1.-)
Q4J989	RHEA:12929	Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770)	Homocitrate synthase (HCS) (EC 2.3.3.14)
