Entry	Rhea ID	Organism	Protein names
P05062	RHEA:14729 RHEA:30851	Homo sapiens (Human)	Fructose-bisphosphate aldolase B (EC 4.1.2.13) (Liver-type aldolase)
P07764	RHEA:14729 RHEA:30851	Drosophila melanogaster (Fruit fly)	Fructose-bisphosphate aldolase (EC 4.1.2.13) (Aldolase-1)
P07896	RHEA:16105 RHEA:20724 RHEA:45900 RHEA:45228 RHEA:22432 RHEA:31119 RHEA:47464 RHEA:49932 RHEA:31187 RHEA:45752 RHEA:45748 RHEA:45736 RHEA:31191 RHEA:30547 RHEA:31159 RHEA:31163 RHEA:40259 RHEA:40267	Rattus norvegicus (Rat)	Peroxisomal bifunctional enzyme (PBE) (PBFE) (Multifunctional enzyme 1) (MFE1) (Multifunctional protein 1) (MFP1) [Includes: Enoyl-CoA hydratase/3,2-trans-enoyl-CoA isomerase (EC 4.2.1.17) (EC 5.3.3.8); 3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35)]
P0AFQ5	RHEA:34947	Escherichia coli (strain K12)	3-aminoacrylate deaminase RutC (3-AA deaminase) (EC 3.5.-.-)
P0C1Q3	RHEA:12937 RHEA:18461 RHEA:19709 RHEA:10344 RHEA:33187 RHEA:37131 RHEA:37143 RHEA:37151 RHEA:37163 RHEA:37155 RHEA:37159 RHEA:37171 RHEA:37175 RHEA:37595 RHEA:35991 RHEA:37719 RHEA:37699 RHEA:37703 RHEA:37707 RHEA:37711 RHEA:37747	Rattus norvegicus (Rat)	Lysophosphatidylcholine acyltransferase 2 (LPC acyltransferase 2) (LPCAT-2) (LysoPC acyltransferase 2) (EC 2.3.1.23) (1-acylglycerol-3-phosphate O-acyltransferase 11) (1-AGP acyltransferase 11) (1-AGPAT 11) (EC 2.3.1.51) (1-acylglycerophosphocholine O-acyltransferase) (1-alkenylglycerophosphocholine O-acyltransferase) (EC 2.3.1.25) (1-alkylglycerophosphocholine O-acetyltransferase) (EC 2.3.1.67) (Acetyl-CoA:lyso-platelet-activating factor acetyltransferase) (Acetyl-CoA:lyso-PAF acetyltransferase) (Lyso-PAF acetyltransferase) (LysoPAFAT) (Acyltransferase-like 1)
P14604	RHEA:16105 RHEA:45228 RHEA:45736 RHEA:26558 RHEA:31079 RHEA:26518 RHEA:45584 RHEA:31175 RHEA:30547 RHEA:31191	Rattus norvegicus (Rat)	Enoyl-CoA hydratase, mitochondrial (mECH) (mECH1) (EC 4.2.1.17) (EC 5.3.3.8) (Enoyl-CoA hydratase 1) (ECHS1) (Short-chain enoyl-CoA hydratase) (SCEH)
P15437	RHEA:16185 RHEA:42080 RHEA:42084 RHEA:47132 RHEA:67332 RHEA:67244 RHEA:67248 RHEA:67252 RHEA:67276 RHEA:67256 RHEA:25294 RHEA:11840 RHEA:19105 RHEA:30783 RHEA:69084	Equus caballus (Horse)	Aldehyde dehydrogenase 1A1 (EC 1.2.1.19) (EC 1.2.1.28) (EC 1.2.1.3) (EC 1.2.1.36) (3-deoxyglucosone dehydrogenase) (ALDH-E1) (ALHDII) (Aldehyde dehydrogenase family 1 member A1) (Aldehyde dehydrogenase, cytosolic) (Retinal dehydrogenase 1) (RALDH 1) (RalDH1)
P24549	RHEA:16185 RHEA:42080 RHEA:42084 RHEA:47132 RHEA:67332 RHEA:19105 RHEA:67244 RHEA:67248 RHEA:67252 RHEA:67276 RHEA:67256 RHEA:25294 RHEA:11840 RHEA:30783 RHEA:69084	Mus musculus (Mouse)	Aldehyde dehydrogenase 1A1 (EC 1.2.1.19) (EC 1.2.1.28) (EC 1.2.1.3) (EC 1.2.1.36) (3-deoxyglucosone dehydrogenase) (ALDH-E1) (ALHDII) (Aldehyde dehydrogenase family 1 member A1) (Aldehyde dehydrogenase, cytosolic) (Retinal dehydrogenase 1) (RALDH 1) (RalDH1)
P27463	RHEA:16185 RHEA:42080 RHEA:42084 RHEA:47132 RHEA:67332 RHEA:67244 RHEA:67248 RHEA:67252 RHEA:67276 RHEA:67256 RHEA:25294 RHEA:11840 RHEA:19105 RHEA:30783 RHEA:69084	Gallus gallus (Chicken)	Aldehyde dehydrogenase 1A1 (EC 1.2.1.19) (EC 1.2.1.28) (EC 1.2.1.3) (EC 1.2.1.36) (3-deoxyglucosone dehydrogenase) (ALDH-E1) (ALHDII) (Aldehyde dehydrogenase family 1 member A1) (Aldehyde dehydrogenase, cytosolic) (Retinal dehydrogenase 1) (RALDH 1) (RalDH1)
P30084	RHEA:16105 RHEA:45228 RHEA:45736 RHEA:26558 RHEA:31079 RHEA:26518 RHEA:45584 RHEA:31175 RHEA:30547 RHEA:31191	Homo sapiens (Human)	Enoyl-CoA hydratase, mitochondrial (mECH) (mECH1) (EC 4.2.1.17) (EC 5.3.3.8) (Enoyl-CoA hydratase 1) (ECHS1) (Short-chain enoyl-CoA hydratase) (SCEH)
