Entry	Rhea ID	Organism	Protein names
A3MAE3	RHEA:19729	Burkholderia mallei (strain NCTC 10247)	Acetoacetate decarboxylase (AAD) (ADC) (EC 4.1.1.4)
A3PQ70	RHEA:24608	Cereibacter sphaeroides (strain ATCC 17029 / ATH 2.4.9) (Rhodobacter sphaeroides)	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)
A4F6L9	RHEA:24608	Saccharopolyspora erythraea (strain ATCC 11635 / DSM 40517 / JCM 4748 / NBRC 13426 / NCIMB 8594 / NRRL 2338)	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)
A4JKF7	RHEA:19729	Burkholderia vietnamiensis (strain G4 / LMG 22486) (Burkholderia cepacia (strain R1808))	Acetoacetate decarboxylase (AAD) (ADC) (EC 4.1.1.4)
A4QB97	RHEA:24608	Corynebacterium glutamicum (strain R)	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)
A4XRL4	RHEA:24608	Ectopseudomonas mendocina (strain ymp) (Pseudomonas mendocina)	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)
A4YNH1	RHEA:24608	Bradyrhizobium sp. (strain ORS 278)	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)
A5EQF2	RHEA:24608	Bradyrhizobium sp. (strain BTAi1 / ATCC BAA-1182)	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)
A5FVT7	RHEA:19729	Acidiphilium cryptum (strain JF-5)	Acetoacetate decarboxylase (AAD) (ADC) (EC 4.1.1.4)
A5W516	RHEA:24608	Pseudomonas putida (strain ATCC 700007 / DSM 6899 / JCM 31910 / BCRC 17059 / LMG 24140 / F1)	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)
A6M020	RHEA:19729	Clostridium beijerinckii (strain ATCC 51743 / NCIMB 8052) (Clostridium acetobutylicum)	Acetoacetate decarboxylase (AAD) (ADC) (EC 4.1.1.4)
A7IKQ7	RHEA:24608	Xanthobacter versatilis	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)
A9AR15	RHEA:19729	Burkholderia multivorans (strain ATCC 17616 / 249)	Acetoacetate decarboxylase (AAD) (ADC) (EC 4.1.1.4)
A9BQU2	RHEA:24608	Delftia acidovorans (strain DSM 14801 / SPH-1)	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)
A9I3W2	RHEA:24608	Bordetella petrii (strain ATCC BAA-461 / DSM 12804 / CCUG 43448 / CIP 107267 / Se-1111R)	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)
B0KPL8	RHEA:24608	Pseudomonas putida (strain GB-1)	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)
B0RPA3	RHEA:24608	Xanthomonas campestris pv. campestris (strain B100)	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)
B0VL04	RHEA:24608	Acinetobacter baumannii (strain SDF)	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)
B1J9C7	RHEA:24608	Pseudomonas putida (strain W619)	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)
B1K259	RHEA:19729	Burkholderia orbicola (strain MC0-3)	Acetoacetate decarboxylase (AAD) (ADC) (EC 4.1.1.4)
B1LW44	RHEA:24608	Methylobacterium radiotolerans (strain ATCC 27329 / DSM 1819 / JCM 2831 / NBRC 15690 / NCIMB 10815 / 0-1)	Probable 5-dehydro-4-deoxyglucarate dehydratase (EC 4.2.1.41) (5-keto-4-deoxy-glucarate dehydratase) (KDGDH)
